Generated at 17:42 (eastern) on Wednesday 03 June 2026
Params: cond_upper_bound=None, cond_lower_bound=None
BSD(E,2) check: run (output verified)
Run took: 7 minutes 53 seconds

cremona_label,source,lmfdb_label
35922d1, CLZ20, 35922.d1
35986a1, CLZ20, 35986.b1
36003b1, CLZ20, 36003.a1
36194c1, CLZ20, 36194.d2
36213b1, CLZ20, 36213.b2
36254a1, CLZ20, 36254.a2
36273a1, CLZ20, 36273.a1
36402c1, CLZ20, 36402.b1
36507b1, CLZ20, 36507.a2
36537a1, CLZ20, 36537.a1
36546a1, CLZ20, 36546.a1
36651b1, CLZ20, 36651.a1
36786a1, CLZ20, 36786.a1
36802c1, CLZ20, 36802.c2
37009b1, CLZ20, 37009.a1
37009c1, CLZ20, 37009.c1
37059a1, CLZ20, 37059.a2
37266c1, CLZ20, 37266.d1
37282a1, CLZ20, 37282.a2
37299a1, CLZ20, 37299.a2
37378c1, CLZ20, 37378.c1
37581a1, CLZ20, 37581.a2
37743c1, CLZ20, 37743.c1
37762a1, CLZ20, 37762.a2
37794c1, CLZ20, 37794.a1
37795c1, CLZ20, 37795.c2
37954g1, CLZ20, 37954.c2
38005b1, CLZ20, 38005.b2
38066a1, CLZ20, 38066.a2
38081a1, CLZ20, 38081.a2
38127a1, CLZ20, 38127.c1
38158a1, CLZ20, 38158.a2
38195a1, CLZ20, 38195.a2
38229a1, CLZ20, 38229.a2
38379a1, CLZ20, 38379.a1
38423b1, CLZ20, 38423.a1
38434c1, CLZ20, 38434.d1
38483a1, CLZ20, 38483.a2
38562e1, CLZ20, 38562.e1
38643a1, CLZ20, 38643.b1
38731a1, CLZ20, 38731.a2
38738a1, CLZ20, 38738.d2
38983a1, CLZ20, 38983.a2
39086a1, CLZ20, 39086.a2
39099a1, CLZ20, 39099.a2
39207b1, CLZ20, 39207.d2
39221b1, CLZ20, 39221.b1
39282c1, CLZ20, 39282.b1
39346a1, CLZ20, 39346.a2
39387b1, CLZ20, 39387.d2
39394a1, CLZ20, 39394.a2
39395d1, CLZ20, 39395.a2
39453a1, CLZ20, 39453.a2
39595a1, CLZ20, 39595.a2
39714d1, CLZ20, 39714.e1
39755a1, CLZ20, 39755.a2
39859a1, CLZ20, 39859.a2
39874d1, CLZ20, 39874.c2
39913a1, CLZ20, 39913.a2
40029a1, CLZ20, 40029.b2
40146a1, CLZ20, 40146.g1
40245a1, CLZ20, 40245.a1
40306a1, CLZ20, 40306.b2
40366a1, CLZ20, 40366.a2
40397a1, CLZ20, 40397.a2
40503a1, CLZ20, 40503.a1
40578c1, CLZ20, 40578.c1
40605c1, CLZ20, 40605.d1
40681a1, CLZ20, 40681.b2
40781a1, CLZ20, 40781.a2
40827a1, CLZ20, 40827.b1
41186b1, CLZ20, 41186.b2
41363b1, CLZ20, 41363.b1
41394b1, CLZ20, 41394.b1
41506b1, CLZ20, 41506.b2
41774a1, CLZ20, 41774.a2
41909b1, CLZ20, 41909.c2
41979f1, CLZ20, 41979.e1
42051a1, CLZ20, 42051.a1
42119b1, CLZ20, 42119.b1
42205a1, CLZ20, 42205.a1
42207a1, CLZ20, 42207.b2
42351b1, CLZ20, 42351.b1
42563a1, CLZ20, 42563.a2
42638a1, CLZ20, 42638.a2
42645b1, CLZ20, 42645.a1
42837a1, CLZ20, 42837.a2
42962a1, CLZ20, 42962.a2
42981a1, CLZ20, 42981.a2
43059d1, CLZ20, 43059.c1
43131b1, CLZ20, 43131.b2
43203b1, CLZ20, 43203.a2
43289a1, CLZ20, 43289.a2
43314b1, CLZ20, 43314.b1
43483a1, CLZ20, 43483.a1
43773a1, CLZ20, 43773.a2
43901c1, CLZ20, 43901.c1
43954b1, CLZ20, 43954.a2
44242a1, CLZ20, 44242.a1
44309a1, CLZ20, 44309.a2
44318d1, CLZ20, 44318.e2
44706a1, CLZ20, 44706.a1
44754c1, CLZ20, 44754.c1
44823a1, CLZ20, 44823.a2
44859b1, CLZ20, 44859.b1
44866a1, CLZ20, 44866.a2
44951a1, CLZ20, 44951.a2
44994d1, CLZ20, 44994.d1
45134a1, CLZ20, 45134.a2
45219b1, CLZ20, 45219.a2
45223a1, CLZ20, 45223.a2
45429a1, CLZ20, 45429.a1
45443a1, CLZ20, 45443.a2
45563a1, CLZ20, 45563.a1
45731a1, CLZ20, 45731.a1
45789a1, CLZ20, 45789.a2
45794a1, CLZ20, 45794.a2
45805a1, CLZ20, 45805.a2
45858a1, CLZ20, 45858.c1
45941b1, CLZ20, 45941.d2
46077a1, CLZ20, 46077.a2
46146k1, CLZ20, 46146.h1
46149a1, CLZ20, 46149.a2
46201a1, CLZ20, 46201.a2
46223b1, CLZ20, 46223.a2
46263b1, CLZ20, 46263.b2
46387a1, CLZ20, 46387.a2
46562a1, CLZ20, 46562.a2
46581a1, CLZ20, 46581.a2
46653a1, CLZ20, 46653.b2
46659d1, CLZ20, 46659.c1
46671b1, CLZ20, 46671.b1
46802a1, CLZ20, 46802.a2
46833c1, CLZ20, 46833.b1
47019c1, CLZ20, 47019.d1
47163a1, CLZ20, 47163.a1
47245a1, CLZ20, 47245.a2
47263a1, CLZ20, 47263.a2
47323d1, CLZ20, 47323.b2
47333b1, CLZ20, 47333.b1
47341a1, CLZ20, 47341.a2
47343c1, CLZ20, 47343.c2
47486a1, CLZ20, 47486.a2
47537b1, CLZ20, 47537.b2
47707a1, CLZ20, 47707.a2
47761a1, CLZ20, 47761.a2
47778b1, CLZ20, 47778.b1
47789a1, CLZ20, 47789.a2
47811a1, CLZ20, 47811.a2
47833a1, CLZ20, 47833.a2
47842e1, CLZ20, 47842.d1
47883b1, CLZ20, 47883.c2
47949a1, CLZ20, 47949.a2
48171a1, CLZ20, 48171.a2
48421a1, CLZ20, 48421.a2
48441a1, CLZ20, 48441.b2
48531c1, CLZ20, 48531.d1
48658a1, CLZ20, 48658.a2
48878a1, CLZ20, 48878.a2
48963a1, CLZ20, 48963.a1
49063b1, CLZ20, 49063.a1
49074a1, CLZ20, 49074.a1
49137b1, CLZ20, 49137.a2
49138b1, CLZ20, 49138.a2
49458b1, CLZ20, 49458.b1
49461a1, CLZ20, 49461.b2
49666a1, CLZ20, 49666.a1
49694c1, CLZ20, 49694.c2
49746a1, CLZ20, 49746.a1
49845a1, CLZ20, 49845.a1
49847b1, CLZ20, 49847.a2
49906a1, CLZ20, 49906.a2
50003a1, CLZ20, 50003.a2
50205c1, CLZ20, 50205.b1
50233a1, CLZ20, 50233.a2
50306a1, CLZ20, 50306.a2
50322c1, CLZ20, 50322.c1
50331b1, CLZ20, 50331.b1
50369b1, CLZ20, 50369.b1
50419a1, CLZ20, 50419.a2
50623a1, CLZ20, 50623.a1
50631a1, CLZ20, 50631.a2
50894b1, CLZ20, 50894.a2
51187b1, CLZ20, 51187.a2
51394c1, CLZ20, 51394.d2
51445a1, CLZ20, 51445.a2
51682a1, CLZ20, 51682.a2
51699a1, CLZ20, 51699.a1
51762b1, CLZ20, 51762.c1
52005c1, CLZ20, 52005.a1
52066c1, CLZ20, 52066.c2
52307a1, CLZ20, 52307.a2
52323b1, CLZ20, 52323.c1
52331a1, CLZ20, 52331.a2
52386b1, CLZ20, 52386.b1
52482b1, CLZ20, 52482.b1
52523a1, CLZ20, 52523.a2
52674a1, CLZ20, 52674.a1
52818e1, CLZ20, 52818.e1
52833c1, CLZ20, 52833.b1
52862a1, CLZ20, 52862.a2
52921b1, CLZ20, 52921.c1
52933a1, CLZ20, 52933.a2
52959c1, CLZ20, 52959.d2
53097b1, CLZ20, 53097.b2
53099b1, CLZ20, 53099.b2
53179b1, CLZ20, 53179.a2
53409a1, CLZ20, 53409.b2
53439a1, CLZ20, 53439.b1
53554a1, CLZ20, 53554.a2
53563a1, CLZ20, 53563.a2
53571a1, CLZ20, 53571.a1
53678a1, CLZ20, 53678.b2
53841a1, CLZ20, 53841.a1
53853b1, CLZ20, 53853.a1
54066f1, CLZ20, 54066.f1
54173a1, CLZ20, 54173.a2
54274a1, CLZ20, 54274.a1
54286a1, CLZ20, 54286.a2
54354b1, CLZ20, 54354.a1
54386a1, CLZ20, 54386.a2
54501a1, CLZ20, 54501.c2
54529b1, CLZ20, 54529.a2
54645a1, CLZ20, 54645.a1
55362a1, CLZ20, 55362.a1
55587a1, CLZ20, 55587.a1
55801a1, CLZ20, 55801.a2
55839b1, CLZ20, 55839.b2
55938b1, CLZ20, 55938.b1
55959a1, CLZ20, 55959.a1
56019a1, CLZ20, 56019.a2
56062c1, CLZ20, 56062.e2
56069b1, CLZ20, 56069.a1
56091a1, CLZ20, 56091.a1
56098a1, CLZ20, 56098.b2
56146a1, CLZ20, 56146.a1
56245b1, CLZ20, 56245.c1
56337c1, CLZ20, 56337.a1
56558f1, CLZ20, 56558.b2
56578a1, CLZ20, 56578.a2
56605a1, CLZ20, 56605.a2
56802d1, CLZ20, 56802.c1
56819a1, CLZ20, 56819.a2
56883a1, CLZ20, 56883.a1
57053b1, CLZ20, 57053.a2
57099b1, CLZ20, 57099.c1
57106b1, CLZ20, 57106.a2
57189a1, CLZ20, 57189.c1
57199a1, CLZ20, 57199.a2
57234a1, CLZ20, 57234.a1
57282a1, CLZ20, 57282.a1
57333b1, CLZ20, 57333.b1
57359a1, CLZ20, 57359.a2
57407b1, CLZ20, 57407.c2
57458a1, CLZ20, 57458.a2
57521a1, CLZ20, 57521.a2
57799b1, CLZ20, 57799.a2
57805b1, CLZ20, 57805.b2
57811c1, CLZ20, 57811.a2
57837b1, CLZ20, 57837.b2
57841a1, CLZ20, 57841.a2
57891d1, CLZ20, 57891.b2
58141a1, CLZ20, 58141.a2
58251a1, CLZ20, 58251.b2
58433a1, CLZ20, 58433.a2
58434a1, CLZ20, 58434.a1
58461a1, CLZ20, 58461.a2
58574b1, CLZ20, 58574.a2
58605a1, CLZ20, 58605.a1
58622a1, CLZ20, 58622.a2
58677b1, CLZ20, 58677.a2
58738b1, CLZ20, 58738.b1
58834a1, CLZ20, 58834.a2
58845b1, CLZ20, 58845.c1
58863b1, CLZ20, 58863.c2
58866a1, CLZ20, 58866.a1
59237b1, CLZ20, 59237.b2
59313e1, CLZ20, 59313.c1
59313b1, CLZ20, 59313.e1
59442a1, CLZ20, 59442.a1
59487a1, CLZ20, 59487.c2
59666a1, CLZ20, 59666.b2
59763b1, CLZ20, 59763.c2
59918a1, CLZ20, 59918.a2
60226b1, CLZ20, 60226.b2
60653a1, CLZ20, 60653.a2
60734a1, CLZ20, 60734.a2
60771a1, CLZ20, 60771.b2
60994c1, CLZ20, 60994.e2
61033a1, CLZ20, 61033.a2
61118b1, CLZ20, 61118.b2
61277a1, CLZ20, 61277.a2
61419a1, CLZ20, 61419.d2
61454b1, CLZ20, 61454.a2
61474a1, CLZ20, 61474.a2
61491a1, CLZ20, 61491.a1
61579a1, CLZ20, 61579.b1
61986a1, CLZ20, 61986.a1
62245b1, CLZ20, 62245.d2
62309b1, CLZ20, 62309.b2
62369a1, CLZ20, 62369.a2
62482b1, CLZ20, 62482.a2
62494a1, CLZ20, 62494.a2
62499a1, CLZ20, 62499.a2
62499b1, CLZ20, 62499.b2
62555b1, CLZ20, 62555.b2
62578a1, CLZ20, 62578.a1
62605b1, CLZ20, 62605.b2
62674c1, CLZ20, 62674.c2
62754a1, CLZ20, 62754.a1
62787b1, CLZ20, 62787.a2
62914c1, CLZ20, 62914.d1
62931a1, CLZ20, 62931.c2
63023a1, CLZ20, 63023.a1
63086a1, CLZ20, 63086.a2
63143a1, CLZ20, 63143.b2
63319b1, CLZ20, 63319.b2
63339a1, CLZ20, 63339.a2
63679a1, CLZ20, 63679.a1
63694a1, CLZ20, 63694.a2
63805b1, CLZ20, 63805.b1
63879a1, CLZ20, 63879.a2
63993a1, CLZ20, 63993.a1
64286a1, CLZ20, 64286.a2
64293a1, CLZ20, 64293.a1
64338c1, CLZ20, 64338.d1
64354d1, CLZ20, 64354.d2
64366b1, CLZ20, 64366.b2
64383b1, CLZ20, 64383.a2
64418b1, CLZ20, 64418.b2
64434c1, CLZ20, 64434.c1
64514a1, CLZ20, 64514.a2
64637a1, CLZ20, 64637.a2
64654b1, CLZ20, 64654.b2
64949a1, CLZ20, 64949.a2
64958a1, CLZ20, 64958.a2
65154b1, CLZ20, 65154.b1
65199a1, CLZ20, 65199.a2
65294a1, CLZ20, 65294.a2
65343a1, CLZ20, 65343.a1
65346b1, CLZ20, 65346.a1
65374a1, CLZ20, 65374.a2
65417c1, CLZ20, 65417.b2
65438a1, CLZ20, 65438.a2
65445a1, CLZ20, 65445.a1
65471e1, CLZ20, 65471.e1
65605a1, CLZ20, 65605.a2
65634a1, CLZ20, 65634.b1
65698e1, CLZ20, 65698.c1
65774b1, CLZ20, 65774.b2
65874c1, CLZ20, 65874.c1
65906a1, CLZ20, 65906.a2
66261a1, CLZ20, 66261.a2
66363b1, CLZ20, 66363.b1
66418a1, CLZ20, 66418.a1
66423a1, CLZ20, 66423.a2
66531d1, CLZ20, 66531.b1
66562a1, CLZ20, 66562.a2
66621a1, CLZ20, 66621.a1
66719a1, CLZ20, 66719.a2
66786a1, CLZ20, 66786.a1
67186d1, CLZ20, 67186.c2
67323a1, CLZ20, 67323.a2
67346a1, CLZ20, 67346.b2
67417b1, CLZ20, 67417.a2
67442a1, CLZ20, 67442.a2
67458b1, CLZ20, 67458.e1
67506a1, CLZ20, 67506.a1
67666a1, CLZ20, 67666.a2
67721a1, CLZ20, 67721.a2
67845g1, CLZ20, 67845.f1
68011a1, CLZ20, 68011.a2
68183a1, CLZ20, 68183.a2
68194f1, CLZ20, 68194.g2
68205d1, CLZ20, 68205.d1
68271a1, CLZ20, 68271.a2
68309b1, CLZ20, 68309.b2
68555a1, CLZ20, 68555.a2
68626b1, CLZ20, 68626.c2
68701b1, CLZ20, 68701.a2
68702a1, CLZ20, 68702.a2
68709b1, CLZ20, 68709.b2
68739b1, CLZ20, 68739.b2
68871c1, CLZ20, 68871.c1
68898a1, CLZ20, 68898.b1
68914a1, CLZ20, 68914.a2
69045a1, CLZ20, 69045.b1
69205a1, CLZ20, 69205.a2
69474a1, CLZ20, 69474.a1
69522a1, CLZ20, 69522.a1
69569a1, CLZ20, 69569.a2
69586a1, CLZ20, 69586.b1
69607a1, CLZ20, 69607.a2
69613a1, CLZ20, 69613.a2
69645b1, CLZ20, 69645.e1
69682a1, CLZ20, 69682.a2
69721a1, CLZ20, 69721.a2
69747b1, CLZ20, 69747.a2
69889a1, CLZ20, 69889.a2
70194a1, CLZ20, 70194.a1
70433b1, CLZ20, 70433.b1
70834c1, CLZ20, 70834.c1
70962b1, CLZ20, 70962.a1
70978a1, CLZ20, 70978.a2
71005a1, CLZ20, 71005.d2
71061a1, CLZ20, 71061.a2
71182b1, CLZ20, 71182.a2
71499c1, CLZ20, 71499.c2
71509a1, CLZ20, 71509.a2
71698b1, CLZ20, 71698.b1
71826a1, CLZ20, 71826.a1
71845b1, CLZ20, 71845.a2
71907a1, CLZ20, 71907.a2
71938g1, CLZ20, 71938.f2
71949a1, CLZ20, 71949.a1
71954c1, CLZ20, 71954.c2
72147a1, CLZ20, 72147.a2
72201a1, CLZ20, 72201.b1
72258b1, CLZ20, 72258.b1
72331a1, CLZ20, 72331.a2
72451c1, CLZ20, 72451.e2
72466a1, CLZ20, 72466.a1
72519a1, CLZ20, 72519.a1
72523a1, CLZ20, 72523.a1
72706a1, CLZ20, 72706.b2
72978c1, CLZ20, 72978.d1
73103a1, CLZ20, 73103.a2
73191a1, CLZ20, 73191.a2
73218c1, CLZ20, 73218.c1
73367b1, CLZ20, 73367.b1
73506a1, CLZ20, 73506.a1
73587a1, CLZ20, 73587.a1
73731g1, CLZ20, 73731.e1
73929c1, CLZ20, 73929.a2
74242d1, CLZ20, 74242.d2
74274a1, CLZ20, 74274.a1
74523b1, CLZ20, 74523.c2
74543b1, CLZ20, 74543.c1
74805b1, CLZ20, 74805.a1
74914c1, CLZ20, 74914.c2
75473a1, CLZ20, 75473.a2
75538a1, CLZ20, 75538.b1
75794a1, CLZ20, 75794.a2
75953a1, CLZ20, 75953.a2
76094b1, CLZ20, 76094.b2
76114b1, CLZ20, 76114.b1
76173a1, CLZ20, 76173.a2
76251b1, CLZ20, 76251.b1
76349a1, CLZ20, 76349.a1
76357a1, CLZ20, 76357.a2
76594a1, CLZ20, 76594.a2
76643a1, CLZ20, 76643.a2
76701b1, CLZ20, 76701.b2
76706b1, CLZ20, 76706.b2
76971a1, CLZ20, 76971.a2
77045a1, CLZ20, 77045.a2
77107a1, CLZ20, 77107.a2
77149a1, CLZ20, 77149.b2
77187b1, CLZ20, 77187.b2
77245a1, CLZ20, 77245.a1
77353a1, CLZ20, 77353.a2
77362a1, CLZ20, 77362.a2
77394a1, CLZ20, 77394.b1
77583b1, CLZ20, 77583.b1
77673b1, CLZ20, 77673.a1
77749a1, CLZ20, 77749.a2
77874a1, CLZ20, 77874.a1
77903b1, CLZ20, 77903.a1
78018c1, CLZ20, 78018.c1
78131b1, CLZ20, 78131.b1
78178a1, CLZ20, 78178.a2
78258c1, CLZ20, 78258.b1
78274b1, CLZ20, 78274.b2
78322a1, CLZ20, 78322.a2
78407a1, CLZ20, 78407.a2
78483f1, CLZ20, 78483.c2
78594e1, CLZ20, 78594.e1
78631c1, CLZ20, 78631.c2
78658d1, CLZ20, 78658.c1
78909b1, CLZ20, 78909.a1
78994a1, CLZ20, 78994.a2
79045a1, CLZ20, 79045.a2
79197a1, CLZ20, 79197.a2
79247a1, CLZ20, 79247.a2
79291a1, CLZ20, 79291.a2
79314b1, CLZ20, 79314.b1
79387b1, CLZ20, 79387.a2
79419a1, CLZ20, 79419.a2
79483a1, CLZ20, 79483.a2
79538a1, CLZ20, 79538.a2
79583a1, CLZ20, 79583.b2
79795b1, CLZ20, 79795.b2
79954a1, CLZ20, 79954.a2
79986b1, CLZ20, 79986.b1
80034b1, CLZ20, 80034.b1
80099a1, CLZ20, 80099.a2
80146a1, CLZ20, 80146.a1
80247c1, CLZ20, 80247.c1
80283a1, CLZ20, 80283.c1
80383a1, CLZ20, 80383.a2
80466c1, CLZ20, 80466.c1
80481a1, CLZ20, 80481.a2
80942a1, CLZ20, 80942.a2
81087a1, CLZ20, 81087.b2
81147a1, CLZ20, 81147.d2
81298a1, CLZ20, 81298.c2
81329a1, CLZ20, 81329.a2
81394b1, CLZ20, 81394.a2
81602a1, CLZ20, 81602.a2
81605a1, CLZ20, 81605.a2
81681a1, CLZ20, 81681.a1
81682a1, CLZ20, 81682.a2
81714a1, CLZ20, 81714.a1
81779a1, CLZ20, 81779.a2
81826b1, CLZ20, 81826.a1
81959b1, CLZ20, 81959.a2
82162a1, CLZ20, 82162.a2
82245a1, CLZ20, 82245.a1
82297a1, CLZ20, 82297.a2
82299b1, CLZ20, 82299.b1
82517d1, CLZ20, 82517.d2
82526b1, CLZ20, 82526.b2
82821a1, CLZ20, 82821.a2
82834b1, CLZ20, 82834.b1
82947b1, CLZ20, 82947.a1
83091a1, CLZ20, 83091.a2
83109c1, CLZ20, 83109.c2
83154c1, CLZ20, 83154.c1
83229a1, CLZ20, 83229.a2
83298c1, CLZ20, 83298.c1
83309a1, CLZ20, 83309.a2
83347a1, CLZ20, 83347.a2
83442c1, CLZ20, 83442.c1
83523c1, CLZ20, 83523.d1
83586g1, CLZ20, 83586.e1
83771a1, CLZ20, 83771.b2
83801a1, CLZ20, 83801.a2
83822a1, CLZ20, 83822.a2
83941a1, CLZ20, 83941.a1
83971c1, CLZ20, 83971.a2
84271a1, CLZ20, 84271.c2
84306a1, CLZ20, 84306.a1
84387a1, CLZ20, 84387.a2
84563a1, CLZ20, 84563.a2
84619a1, CLZ20, 84619.b2
84674a1, CLZ20, 84674.a2
84739b1, CLZ20, 84739.c2
84805b1, CLZ20, 84805.b1
84946a1, CLZ20, 84946.a2
84963a1, CLZ20, 84963.a1
85107a1, CLZ20, 85107.a2
85391a1, CLZ20, 85391.a2
85467a1, CLZ20, 85467.c1
85503a1, CLZ20, 85503.a1
85539a1, CLZ20, 85539.a2
85634i1, CLZ20, 85634.i2
85726a1, CLZ20, 85726.a2
85873b1, CLZ20, 85873.a2
85911b1, CLZ20, 85911.a2
85938b1, CLZ20, 85938.c1
85954c1, CLZ20, 85954.d1
86199a1, CLZ20, 86199.a2
86322a1, CLZ20, 86322.a1
86331a1, CLZ20, 86331.a1
86514a1, CLZ20, 86514.a1
86722b1, CLZ20, 86722.b1
86811d1, CLZ20, 86811.d1
86845b1, CLZ20, 86845.b2
87405b1, CLZ20, 87405.b1
87487a1, CLZ20, 87487.a2
87493c1, CLZ20, 87493.b2
87581d1, CLZ20, 87581.b2
87601a1, CLZ20, 87601.a2
87653a1, CLZ20, 87653.b1
88341c1, CLZ20, 88341.a2
88386d1, CLZ20, 88386.f1
88626f1, CLZ20, 88626.f1
88851c1, CLZ20, 88851.b1
89005a1, CLZ20, 89005.a1
89079a1, CLZ20, 89079.a1
89139b1, CLZ20, 89139.a1
89211a1, CLZ20, 89211.c2
89331b1, CLZ20, 89331.b2
89346b1, CLZ20, 89346.b1
89547b1, CLZ20, 89547.a1
89547a1, CLZ20, 89547.b2
89629a1, CLZ20, 89629.a2
89634b1, CLZ20, 89634.b1
89714a1, CLZ20, 89714.b2
89957b1, CLZ20, 89957.a1
89993a1, CLZ20, 89993.a2
90178f1, CLZ20, 90178.j1
90221a1, CLZ20, 90221.a2
90445b1, CLZ20, 90445.b2
90613a1, CLZ20, 90613.a1
90786a1, CLZ20, 90786.a1
90834b1, CLZ20, 90834.b1
90867b1, CLZ20, 90867.a1
90939a1, CLZ20, 90939.a2
91005b1, CLZ20, 91005.c1
91021b1, CLZ20, 91021.b2
91474a1, CLZ20, 91474.a2
91543a1, CLZ20, 91543.a2
91761a1, CLZ20, 91761.a2
91794a1, CLZ20, 91794.a1
91803a1, CLZ20, 91803.c2
91949b1, CLZ20, 91949.a1
91986a1, CLZ20, 91986.a1
92093a1, CLZ20, 92093.a1
92194b1, CLZ20, 92194.g2
92245a1, CLZ20, 92245.a2
92386h1, CLZ20, 92386.i2
92433c1, CLZ20, 92433.a1
92453b1, CLZ20, 92453.a2
92587b1, CLZ20, 92587.a2
92706f1, CLZ20, 92706.d1
92883a1, CLZ20, 92883.a1
93045b1, CLZ20, 93045.b1
93154e1, CLZ20, 93154.e2
93471a1, CLZ20, 93471.a2
93614a1, CLZ20, 93614.b2
93714e1, CLZ20, 93714.e1
93858o1, CLZ20, 93858.q1
93869a1, CLZ20, 93869.b1
93922c1, CLZ20, 93922.b2
94002a1, CLZ20, 94002.a1
94434b1, CLZ20, 94434.b1
94434j1, CLZ20, 94434.j1
94818b1, CLZ20, 94818.b1
94845c1, CLZ20, 94845.c1
95005a1, CLZ20, 95005.a2
95019d1, CLZ20, 95019.d1
95154b1, CLZ20, 95154.b1
95181a1, CLZ20, 95181.a2
95263a1, CLZ20, 95263.a1
95362a1, CLZ20, 95362.a2
95519a1, CLZ20, 95519.a2
95547b1, CLZ20, 95547.c2
95714a1, CLZ20, 95714.a2
95794a1, CLZ20, 95794.b1
95799b1, CLZ20, 95799.a1
95847a1, CLZ20, 95847.a1
96178b1, CLZ20, 96178.a1
96546a1, CLZ20, 96546.a1
96658b1, CLZ20, 96658.c2
96771a1, CLZ20, 96771.a2
96834b1, CLZ20, 96834.b1
96843b1, CLZ20, 96843.a2
96887a1, CLZ20, 96887.b2
96914a1, CLZ20, 96914.a2
97122a1, CLZ20, 97122.a1
97154b1, CLZ20, 97154.d2
97426a1, CLZ20, 97426.a2
97805b1, CLZ20, 97805.b2
97933b1, CLZ20, 97933.b1
98034a1, CLZ20, 98034.a1
98146a1, CLZ20, 98146.a2
98205a1, CLZ20, 98205.c1
98333a1, CLZ20, 98333.a2
98359a1, CLZ20, 98359.a2
98463a1, CLZ20, 98463.a1
98617a1, CLZ20, 98617.a2
98706a1, CLZ20, 98706.a1
98782a1, CLZ20, 98782.a2
98791a1, CLZ20, 98791.b1
98859d1, CLZ20, 98859.d1
98959a1, CLZ20, 98959.b1
98962b1, CLZ20, 98962.a2
99021a1, CLZ20, 99021.b2
99097a1, CLZ20, 99097.a2
99106c1, CLZ20, 99106.c2
99163a1, CLZ20, 99163.b2
99282b1, CLZ20, 99282.a1
99373a1, CLZ20, 99373.a2
99445a1, CLZ20, 99445.a2
99509a1, CLZ20, 99509.a2
99601a1, CLZ20, 99601.a2
99714e1, CLZ20, 99714.e1
99778a1, CLZ20, 99778.a2
100018a1, CLZ20, 100018.a1
100221c1, CLZ20, 100221.a2
100226b1, CLZ20, 100226.b2
100373a1, CLZ20, 100373.a1
100482a1, CLZ20, 100482.a1
100631a1, CLZ20, 100631.a2
100645a1, CLZ20, 100645.a2
100717c1, CLZ20, 100717.a2
100722a1, CLZ20, 100722.c1
101013a1, CLZ20, 101013.b2
101605b1, CLZ20, 101605.b1
101714a1, CLZ20, 101714.a2
101778a1, CLZ20, 101778.a1
101811a1, CLZ20, 101811.a2
101874a1, CLZ20, 101874.a1
102082a1, CLZ20, 102082.a1
102514a1, CLZ20, 102514.a2
102623a1, CLZ20, 102623.a2
102853a1, CLZ20, 102853.a2
102883e1, CLZ20, 102883.e1
102963a1, CLZ20, 102963.a1
103251c1, CLZ20, 103251.c1
103397b1, CLZ20, 103397.c2
103431a1, CLZ20, 103431.a1
103645c1, CLZ20, 103645.a2
103678a1, CLZ20, 103678.a2
103691c1, CLZ20, 103691.b2
103746c1, CLZ20, 103746.d1
103826a1, CLZ20, 103826.a2
103879a1, CLZ20, 103879.a2
103943a1, CLZ20, 103943.a1
103943b1, CLZ20, 103943.b1
104263a1, CLZ20, 104263.a2
104367c1, CLZ20, 104367.b2
104619a1, CLZ20, 104619.a1
104619b1, CLZ20, 104619.b2
104658a1, CLZ20, 104658.a1
104741a1, CLZ20, 104741.a1
104981a1, CLZ20, 104981.a2
105483a1, CLZ20, 105483.a1
105623b1, CLZ20, 105623.a1
105634a1, CLZ20, 105634.a2
105639a1, CLZ20, 105639.b1
105757a1, CLZ20, 105757.a2
106003a1, CLZ20, 106003.a2
106162a1, CLZ20, 106162.d2
106177a1, CLZ20, 106177.a2
106239c1, CLZ20, 106239.d2
106462a1, CLZ20, 106462.a2
106466a1, CLZ20, 106466.a2
106779a1, CLZ20, 106779.a2
107079b1, CLZ20, 107079.b2
107122a1, CLZ20, 107122.a1
107499a1, CLZ20, 107499.c1
107519a1, CLZ20, 107519.a2
107547a1, CLZ20, 107547.c1
107618b1, CLZ20, 107618.b2
107737a1, CLZ20, 107737.a2
107931a1, CLZ20, 107931.a2
107943a1, CLZ20, 107943.a2
108354b1, CLZ20, 108354.b1
108609b1, CLZ20, 108609.b1
108645a1, CLZ20, 108645.b1
108681a1, CLZ20, 108681.b1
109087a1, CLZ20, 109087.a2
109205a1, CLZ20, 109205.a2
109213a1, CLZ20, 109213.a1
109301a1, CLZ20, 109301.a2
109426a1, CLZ20, 109426.a2
109506d1, CLZ20, 109506.e1
109731e1, CLZ20, 109731.b1
109947a1, CLZ20, 109947.c2
110067a1, CLZ20, 110067.b2
110146a1, CLZ20, 110146.a2
110177a1, CLZ20, 110177.a2
110189a1, CLZ20, 110189.b2
110405a1, CLZ20, 110405.a2
110509b1, CLZ20, 110509.a2
110562a1, CLZ20, 110562.a1
110706a1, CLZ20, 110706.a1
110811a1, CLZ20, 110811.a2
110818a1, CLZ20, 110818.a1
111138g1, CLZ20, 111138.h1
111243e1, CLZ20, 111243.d1
111243a1, CLZ20, 111243.e2
111314a1, CLZ20, 111314.a2
111327b1, CLZ20, 111327.b1
111419c1, CLZ20, 111419.a2
111983a1, CLZ20, 111983.a2
112001a1, CLZ20, 112001.a2
112354e1, CLZ20, 112354.g1
112405b1, CLZ20, 112405.b2
112511c1, CLZ20, 112511.a2
