curve_label,lmfdb_label,source,conductor,has_isogeny_3,has_isogeny_5,has_isogeny_7,isogeny_set_357,isogeny_degrees,a3,abs_a3_eq_3,failure_class,good_reduction_at_3,projective_point_count_at_3,nonsingular_projective_point_count_at_3,ecdata_aplist_a3_token
174b1,174.e2,Zha16_no_2_tors,174,False,False,True,7,1;7,1,False,ISOGENY_ONLY,False,3,2,-
182b1,182.d3,Zha16_no_2_tors,182,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
182d1,182.e1,Zha16_no_2_tors,182,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
182e1,182.b1,Zha16_no_2_tors,182,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
186b1,186.c2,Zha16_no_2_tors,186,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
203a1,203.a2,Zha16_no_2_tors,203,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
246b1,246.g2,Zha16_no_2_tors,246,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
286a1,286.a1,Zha16_no_2_tors,286,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
323a1,323.a1,Zha16_no_2_tors,323,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
326c1,326.a2,Zha16_no_2_tors,326,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
355a1,355.a2,Zha16_no_2_tors,355,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
358b1,358.b1,Zha16_no_2_tors,358,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
366b1,366.f2,Zha16_no_2_tors,366,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
370c1,370.a2,Zha16_no_2_tors,370,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
426a1,426.c2,Zha16_no_2_tors,426,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
434b1,434.d2,Zha16_no_2_tors,434,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
434e1,434.b1,Zha16_no_2_tors,434,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
485a1,485.a2,Zha16_no_2_tors,485,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
506c1,506.b2,Zha16_no_2_tors,506,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
574e1,574.f1,Zha16_no_2_tors,574,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
574j1,574.i2,Zha16_no_2_tors,574,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
602c1,602.c1,Zha16_no_2_tors,602,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
606f1,606.f1,Zha16_no_2_tors,606,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
611a1,611.a1,Zha16_no_2_tors,611,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
730b1,730.b2,Zha16_no_2_tors,730,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
730c1,730.g1,Zha16_no_2_tors,730,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
730k1,730.k2,Zha16_no_2_tors,730,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
755e1,755.f1,Zha16_no_2_tors,755,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
755f1,755.d1,Zha16_no_2_tors,755,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
782d1,782.e1,Zha16_no_2_tors,782,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
786m1,786.m2,Zha16_no_2_tors,786,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
874a1,874.c1,Zha16_no_2_tors,874,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
874b1,874.a1,Zha16_no_2_tors,874,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
874f1,874.f2,Zha16_no_2_tors,874,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
895b1,895.b1,Zha16_no_2_tors,895,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
901c1,901.e2,Zha16_no_2_tors,901,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
923a1,923.a1,Zha16_no_2_tors,923,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
934b1,934.b2,Zha16_no_2_tors,934,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
934c1,934.c1,Zha16_no_2_tors,934,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
974d1,974.d1,Zha16_no_2_tors,974,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
989a1,989.a1,Zha16_no_2_tors,989,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
1042c1,1042.b2,Zha16_no_2_tors,1042,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
1070b1,1070.b1,Zha16_no_2_tors,1070,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
1073b1,1073.b1,Zha16_no_2_tors,1073,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
1090e1,1090.i1,Zha16_no_2_tors,1090,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
1090h1,1090.f2,Zha16_no_2_tors,1090,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
1106c1,1106.d1,Zha16_no_2_tors,1106,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
1118a1,1118.a2,Zha16_no_2_tors,1118,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
1169a1,1169.a1,Zha16_no_2_tors,1169,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
1230k1,1230.k2,Zha16_no_2_tors,1230,False,False,True,7,1;7,1,False,ISOGENY_ONLY,False,3,2,-
1254k1,1254.j2,Zha16_no_2_tors,1254,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
1342c1,1342.b3,Zha16_no_2_tors,1342,False,True,False,5,1;5;25,-1,False,ISOGENY_ONLY,True,5,5,-1
1342d1,1342.d1,Zha16_no_2_tors,1342,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
1379a1,1379.a1,Zha16_no_2_tors,1379,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
1426b1,1426.b4,CLZ20,1426,True,False,False,3,1;2;3;6,-2,False,ISOGENY_ONLY,True,6,6,-2
1442c1,1442.d1,Zha16_no_2_tors,1442,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
1490b1,1490.c1,Zha16_no_2_tors,1490,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
1495b1,1495.b1,Zha16_no_2_tors,1495,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
1546a1,1546.a1,Zha16_no_2_tors,1546,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
1595b1,1595.c1,Zha16_no_2_tors,1595,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
1726b1,1726.b2,Zha16_no_2_tors,1726,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
1727a1,1727.b1,Zha16_no_2_tors,1727,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
1730a1,1730.a1,Zha16_no_2_tors,1730,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
1771a1,1771.d1,Zha16_no_2_tors,1771,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
1771c1,1771.c1,Zha16_no_2_tors,1771,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
1835a1,1835.a1,Zha16_no_2_tors,1835,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
1866i1,1866.i2,Zha16_no_2_tors,1866,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
1914o1,1914.o1,Zha16_no_2_tors,1914,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
1955b1,1955.b1,Zha16_no_2_tors,1955,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
1990d1,1990.c2,Zha16_no_2_tors,1990,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
2006f1,2006.f1,Zha16_no_2_tors,2006,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2090m1,2090.o2,Zha16_no_2_tors,2090,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
2105a1,2105.a1,Zha16_no_2_tors,2105,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2170d1,2170.h1,Zha16_no_2_tors,2170,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2170f1,2170.e2,Zha16_no_2_tors,2170,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
2173b1,2173.c1,Zha16_no_2_tors,2173,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2318e1,2318.d2,Zha16_no_2_tors,2318,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
2342b1,2342.c1,Zha16_no_2_tors,2342,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2365c1,2365.b1,Zha16_no_2_tors,2365,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2378b1,2378.c1,Zha16_no_2_tors,2378,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2390a1,2390.a1,Zha16_no_2_tors,2390,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
2390b1,2390.c1,Zha16_no_2_tors,2390,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2414c1,2414.e1,Zha16_no_2_tors,2414,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
2414g1,2414.g1,Zha16_no_2_tors,2414,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2435a1,2435.a1,Zha16_no_2_tors,2435,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2518c1,2518.c2,Zha16_no_2_tors,2518,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
2534f1,2534.i1,Zha16_no_2_tors,2534,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2534i1,2534.g2,Zha16_no_2_tors,2534,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
2563b1,2563.c2,Zha16_no_2_tors,2563,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
2590c1,2590.a2,Zha16_no_2_tors,2590,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
2627b1,2627.b1,Zha16_no_2_tors,2627,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2638c1,2638.a1,Zha16_no_2_tors,2638,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
2681a1,2681.a1,Zha16_no_2_tors,2681,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2710f1,2710.e1,Zha16_no_2_tors,2710,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
2726c1,2726.a2,Zha16_no_2_tors,2726,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
2771a1,2771.a2,Zha16_no_2_tors,2771,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
2773a1,2773.a1,Zha16_no_2_tors,2773,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2822a1,2822.b1,Zha16_no_2_tors,2822,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
2834b1,2834.b1,Zha16_no_2_tors,2834,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2834d1,2834.e1,Zha16_no_2_tors,2834,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2846c1,2846.c1,Zha16_no_2_tors,2846,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2914e1,2914.h1,Zha16_no_2_tors,2914,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2915b1,2915.d1,Zha16_no_2_tors,2915,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
2938c1,2938.a2,Zha16_no_2_tors,2938,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
2978a1,2978.a1,Zha16_no_2_tors,2978,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
3014a1,3014.c1,Zha16_no_2_tors,3014,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
3094h1,3094.e2,Zha16_no_2_tors,3094,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
3166b1,3166.c1,Zha16_no_2_tors,3166,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
3190a1,3190.a2,Zha16_no_2_tors,3190,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
3230b1,3230.b2,Zha16_no_2_tors,3230,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
3230c1,3230.g1,Zha16_no_2_tors,3230,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
3235b1,3235.b1,Zha16_no_2_tors,3235,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
3254b1,3254.b1,Zha16_no_2_tors,3254,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
3266a1,3266.a1,Zha16_no_2_tors,3266,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
3266d1,3266.b1,Zha16_no_2_tors,3266,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
3278a1,3278.c1,Zha16_no_2_tors,3278,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
3278d1,3278.e1,Zha16_no_2_tors,3278,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
3386a1,3386.a1,Zha16_no_2_tors,3386,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
3421b1,3421.b1,Zha16_no_2_tors,3421,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
3493b1,3493.a1,Zha16_no_2_tors,3493,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
3514c1,3514.b2,Zha16_no_2_tors,3514,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
3590b1,3590.a2,Zha16_no_2_tors,3590,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
3605c1,3605.c3,Zha16_no_2_tors,3605,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
3670b1,3670.a1,Zha16_no_2_tors,3670,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
3707a1,3707.a1,Zha16_no_2_tors,3707,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
3770f1,3770.d1,Zha16_no_2_tors,3770,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
3781a1,3781.a1,Zha16_no_2_tors,3781,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
3962c1,3962.c3,Zha16_no_2_tors,3962,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
3995e1,3995.b1,Zha16_no_2_tors,3995,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
4010b1,4010.d1,Zha16_no_2_tors,4010,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
4011d1,4011.a2,Zha16_no_2_tors,4011,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
4042a1,4042.a1,Zha16_no_2_tors,4042,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
4045a1,4045.a2,Zha16_no_2_tors,4045,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
4066a1,4066.a1,Zha16_no_2_tors,4066,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
4070c1,4070.c1,Zha16_no_2_tors,4070,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
4094d1,4094.d1,Zha16_no_2_tors,4094,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
4154a1,4154.a1,Zha16_no_2_tors,4154,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
4294c1,4294.e1,Zha16_no_2_tors,4294,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
4294d1,4294.a1,Zha16_no_2_tors,4294,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
4294h1,4294.f2,Zha16_no_2_tors,4294,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
4307b1,4307.a1,Zha16_no_2_tors,4307,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
4387a1,4387.a2,Zha16_no_2_tors,4387,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
4389k1,4389.b2,Zha16_no_2_tors,4389,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
4403b1,4403.a1,Zha16_no_2_tors,4403,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
4415a1,4415.b1,Zha16_no_2_tors,4415,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
4499a1,4499.a1,Zha16_no_2_tors,4499,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
4667a1,4667.a1,Zha16_no_2_tors,4667,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
4814d1,4814.d1,Zha16_no_2_tors,4814,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
4822a1,4822.a1,Zha16_no_2_tors,4822,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
4826c1,4826.b1,Zha16_no_2_tors,4826,True,False,False,3,1;3;9,1,False,ISOGENY_ONLY,True,3,3,1
4898b1,4898.b1,Zha16_no_2_tors,4898,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
4898d1,4898.d1,Zha16_no_2_tors,4898,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
4907a1,4907.c1,Zha16_no_2_tors,4907,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
4966a1,4966.a1,Zha16_no_2_tors,4966,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
5010h1,5010.h2,Zha16_no_2_tors,5010,False,False,True,7,1;7,1,False,ISOGENY_ONLY,False,3,2,-
5014a1,5014.a1,Zha16_no_2_tors,5014,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
5030i1,5030.i1,Zha16_no_2_tors,5030,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
5278c1,5278.a3,Zha16_no_2_tors,5278,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
5278g1,5278.d2,Zha16_no_2_tors,5278,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
5306d1,5306.d1,Zha16_no_2_tors,5306,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
5395b1,5395.b1,Zha16_no_2_tors,5395,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
5510f1,5510.b1,Zha16_no_2_tors,5510,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
5510i1,5510.l1,Zha16_no_2_tors,5510,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
5518a1,5518.a2,Zha16_no_2_tors,5518,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
5691g1,5691.a2,Zha16_no_2_tors,5691,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
5722b1,5722.c1,Zha16_no_2_tors,5722,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
5845e1,5845.e1,Zha16_no_2_tors,5845,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
5890d1,5890.a3,Zha16_no_2_tors,5890,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
5954d1,5954.f1,Zha16_no_2_tors,5954,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
6130c1,6130.c1,Zha16_no_2_tors,6130,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
6179a1,6179.a1,Zha16_no_2_tors,6179,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
6205b1,6205.b2,Zha16_no_2_tors,6205,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
6227c1,6227.a1,Zha16_no_2_tors,6227,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
6290g1,6290.i1,Zha16_no_2_tors,6290,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
6603b1,6603.a2,Zha16_no_2_tors,6603,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
6635a1,6635.a1,Zha16_no_2_tors,6635,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
6670b1,6670.d1,Zha16_no_2_tors,6670,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
6690j1,6690.j2,Zha16_no_2_tors,6690,False,False,True,7,1;7,1,False,ISOGENY_ONLY,False,3,2,-
6715b1,6715.c2,Zha16_no_2_tors,6715,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
6806e1,6806.f2,Zha16_no_2_tors,6806,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
6886a1,6886.a2,Zha16_no_2_tors,6886,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
6965c1,6965.a1,Zha16_no_2_tors,6965,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
6974a1,6974.b1,Zha16_no_2_tors,6974,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
7070i1,7070.j1,Zha16_no_2_tors,7070,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
7130a1,7130.e1,Zha16_no_2_tors,7130,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
7130g1,7130.g1,Zha16_no_2_tors,7130,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
7162b1,7162.b1,Zha16_no_2_tors,7162,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
7310c1,7310.a2,Zha16_no_2_tors,7310,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
7315b1,7315.b1,Zha16_no_2_tors,7315,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
7370j1,7370.g2,Zha16_no_2_tors,7370,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
7397a1,7397.a1,Zha16_no_2_tors,7397,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
7471b1,7471.b1,Zha16_no_2_tors,7471,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
7538b1,7538.b1,Zha16_no_2_tors,7538,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
7598h1,7598.k1,Zha16_no_2_tors,7598,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
7610b1,7610.e1,Zha16_no_2_tors,7610,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
7667a1,7667.a2,Zha16_no_2_tors,7667,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
7739a1,7739.a1,Zha16_no_2_tors,7739,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
7802c1,7802.b1,Zha16_no_2_tors,7802,False,False,False,,1,-3,True,A3_ONLY,True,7,7,-3
7805c1,7805.c1,Zha16_no_2_tors,7805,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
7811b1,7811.c1,Zha16_no_2_tors,7811,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
7939a1,7939.a1,Zha16_no_2_tors,7939,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
8098a1,8098.a1,Zha16_no_2_tors,8098,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
8098b1,8098.d2,Zha16_no_2_tors,8098,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
8099a1,8099.a1,Zha16_no_2_tors,8099,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
8153a1,8153.a1,Zha16_no_2_tors,8153,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
8194a1,8194.a1,Zha16_no_2_tors,8194,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
8270a1,8270.a1,Zha16_no_2_tors,8270,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
8283j1,8283.a2,Zha16_no_2_tors,8283,False,True,False,5,1;5,1,False,ISOGENY_ONLY,False,3,2,-
8315a1,8315.a1,Zha16_no_2_tors,8315,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
8323c1,8323.a1,Zha16_no_2_tors,8323,True,False,False,3,1;3,-2,False,ISOGENY_ONLY,True,6,6,-2
8342d1,8342.d1,Zha16_no_2_tors,8342,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
8374f1,8374.f1,Zha16_no_2_tors,8374,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
8414h1,8414.e2,Zha16_no_2_tors,8414,False,True,False,5,1;5,-1,False,ISOGENY_ONLY,True,5,5,-1
8437b1,8437.b2,Zha16_no_2_tors,8437,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
8510c1,8510.c1,Zha16_no_2_tors,8510,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
8510f1,8510.g2,Zha16_no_2_tors,8510,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
8531a1,8531.a2,Zha16_no_2_tors,8531,True,False,False,3,1;3,1,False,ISOGENY_ONLY,True,3,3,1
8630a1,8630.a1,Zha16_no_2_tors,8630,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
8806a1,8806.d1,Zha16_no_2_tors,8806,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
8827c1,8827.c3,Zha16_no_2_tors,8827,True,False,False,3,1;3;9,-2,False,ISOGENY_ONLY,True,6,6,-2
8834d1,8834.f1,Zha16_no_2_tors,8834,False,False,False,,1,3,True,A3_ONLY,True,1,1,3
