curve_label,source,conductor,generator_twists,old_source_replayed_twists,current_twists,removed_by_new_gcd,added_by_disc_gate_deletion,hidden_both_blocked,semantic_class
277086a1,Zha16_no_2_tors,277086,15,15,15,0,0,0,UNCHANGED
277094a1,Zha16_no_2_tors,277094,22,22,22,0,0,0,UNCHANGED
277105a1,Zha16_no_2_tors,277105,9,9,7,2,0,0,SHRINK_ONLY
277114c1,Zha16_no_2_tors,277114,10,10,10,0,0,0,UNCHANGED
277154a1,CLZ20,277154,5,5,5,0,0,0,UNCHANGED
277181a1,CLZ20,277181,4,4,4,0,0,0,UNCHANGED
277190a1,Zha16_no_2_tors,277190,5,5,3,2,0,0,SHRINK_ONLY
277194a1,Zha16_no_2_tors,277194,6,6,6,0,0,0,UNCHANGED
277277b1,Zha16_no_2_tors,277277,4,4,3,1,0,0,SHRINK_ONLY
277278c1,Zha16_no_2_tors,277278,5,5,5,0,0,0,UNCHANGED
277294a1,CLZ20,277294,1,1,1,0,0,0,UNCHANGED
277298a1,Zha16_no_2_tors,277298,4,4,4,0,0,0,UNCHANGED
27730b1,Zha16_no_2_tors,27730,4,4,4,0,0,0,UNCHANGED
27730f1,Zha16_no_2_tors,27730,4,4,4,0,0,0,UNCHANGED
277310b1,Zha16_no_2_tors,277310,3,3,3,0,0,0,UNCHANGED
277310c1,Zha16_no_2_tors,277310,3,3,3,0,0,0,UNCHANGED
277354a1,Zha16_no_2_tors,277354,6,6,6,0,0,0,UNCHANGED
277357a1,Zha16_no_2_tors,277357,5,5,5,0,0,0,UNCHANGED
277387a1,CLZ20,277387,1,1,1,0,0,0,UNCHANGED
277405d1,Zha16_no_2_tors,277405,8,8,5,3,0,0,SHRINK_ONLY
277410i1,Zha16_no_2_tors,277410,1,1,1,0,0,0,UNCHANGED
277418a1,Zha16_no_2_tors,277418,8,8,5,3,0,0,SHRINK_ONLY
277430a1,Zha16_no_2_tors,277430,7,7,7,0,0,0,UNCHANGED
277459a1,Zha16_no_2_tors,277459,9,9,9,0,0,0,UNCHANGED
277469a1,Zha16_no_2_tors,277469,22,22,22,0,0,0,UNCHANGED
277490b1,Zha16_no_2_tors,277490,7,7,7,0,0,0,UNCHANGED
277491b1,Zha16_no_2_tors,277491,7,7,7,0,0,0,UNCHANGED
277522a1,Zha16_no_2_tors,277522,5,5,5,0,0,0,UNCHANGED
277534a1,Zha16_no_2_tors,277534,10,10,10,0,0,0,UNCHANGED
277545a1,Zha16_no_2_tors,277545,13,13,13,0,0,0,UNCHANGED
277545d1,Zha16_no_2_tors,277545,13,13,13,0,0,0,UNCHANGED
277563b1,Zha16_no_2_tors,277563,3,3,3,0,0,0,UNCHANGED
277581a1,Zha16_no_2_tors,277581,11,11,11,0,0,0,UNCHANGED
277590g1,Zha16_no_2_tors,277590,2,2,2,0,0,0,UNCHANGED
277611e1,Zha16_no_2_tors,277611,6,6,6,0,0,0,UNCHANGED
277645a1,Zha16_no_2_tors,277645,37,37,24,13,0,0,SHRINK_ONLY
277671a1,Zha16_no_2_tors,277671,19,19,19,0,0,0,UNCHANGED
277694a1,Zha16_no_2_tors,277694,9,9,9,0,0,0,UNCHANGED
277702b1,Zha16_no_2_tors,277702,4,4,4,0,0,0,UNCHANGED
277710a1,Zha16_no_2_tors,277710,2,2,2,0,0,0,UNCHANGED
277718d1,Zha16_no_2_tors,277718,3,3,3,0,0,0,UNCHANGED
277721a1,CLZ20,277721,4,4,4,0,0,0,UNCHANGED
277762a1,Zha16_no_2_tors,277762,8,8,8,0,0,0,UNCHANGED
277773a1,CLZ20,277773,1,1,1,0,0,0,UNCHANGED
277778a1,Zha16_no_2_tors,277778,15,15,10,5,0,0,SHRINK_ONLY
27778b1,Zha16_no_2_tors,27778,5,5,3,2,0,0,SHRINK_ONLY
27778c1,Zha16_no_2_tors,27778,5,5,3,2,0,0,SHRINK_ONLY
27778e1,Zha16_no_2_tors,27778,5,5,3,2,0,0,SHRINK_ONLY
27778f1,Zha16_no_2_tors,27778,5,5,3,2,0,0,SHRINK_ONLY
277795a1,Zha16_no_2_tors,277795,8,8,8,0,0,0,UNCHANGED
277827a1,Zha16_no_2_tors,277827,7,7,7,0,0,0,UNCHANGED
277827b1,CLZ20,277827,1,1,1,0,0,0,UNCHANGED
277845a1,CLZ20,277845,2,2,2,0,0,0,UNCHANGED
277851a1,Zha16_no_2_tors,277851,3,3,3,0,0,0,UNCHANGED
277863a1,CLZ20,277863,1,1,1,0,0,0,UNCHANGED
277865a1,Zha16_no_2_tors,277865,2,2,2,0,0,0,UNCHANGED
277874b1,Zha16_no_2_tors,277874,17,17,17,0,0,0,UNCHANGED
277933a1,Zha16_no_2_tors,277933,19,19,15,4,0,0,SHRINK_ONLY
277971a1,Zha16_no_2_tors,277971,20,20,20,0,0,0,UNCHANGED
277986g1,Zha16_no_2_tors,277986,5,5,5,0,0,0,UNCHANGED
27798b1,Zha16_no_2_tors,27798,3,3,3,0,0,0,UNCHANGED
27798i1,Zha16_no_2_tors,27798,3,3,3,0,0,0,UNCHANGED
27798m1,Zha16_no_2_tors,27798,4,4,4,0,0,0,UNCHANGED
277995b1,Zha16_no_2_tors,277995,6,6,6,0,0,0,UNCHANGED
278014a1,Zha16_no_2_tors,278014,16,16,11,5,0,0,SHRINK_ONLY
278034c1,Zha16_no_2_tors,278034,4,4,4,0,0,0,UNCHANGED
278042a1,Zha16_no_2_tors,278042,23,23,14,9,0,0,SHRINK_ONLY
278067a1,CLZ20,278067,1,1,1,0,0,0,UNCHANGED
278094a1,Zha16_no_2_tors,278094,8,8,8,0,0,0,UNCHANGED
278101a1,Zha16_no_2_tors,278101,26,26,20,6,0,0,SHRINK_ONLY
278166c1,Zha16_no_2_tors,278166,2,2,2,0,0,0,UNCHANGED
278166k1,Zha16_no_2_tors,278166,2,2,2,0,0,0,UNCHANGED
278195a1,Zha16_no_2_tors,278195,22,22,15,7,0,0,SHRINK_ONLY
27821a1,Zha16_no_2_tors,27821,27,27,23,4,0,0,SHRINK_ONLY
278249a1,CLZ20,278249,1,1,1,0,0,0,UNCHANGED
278277a1,Zha16_no_2_tors,278277,3,3,3,0,0,0,UNCHANGED
278293a1,Zha16_no_2_tors,278293,14,14,11,3,0,0,SHRINK_ONLY
278309a1,Zha16_no_2_tors,278309,18,18,18,0,0,0,UNCHANGED
278319a1,Zha16_no_2_tors,278319,9,9,9,0,0,0,UNCHANGED
278322d1,Zha16_no_2_tors,278322,1,1,1,0,0,0,UNCHANGED
278322e1,Zha16_no_2_tors,278322,1,1,1,0,0,0,UNCHANGED
27834a1,Zha16_no_2_tors,27834,9,9,9,0,0,0,UNCHANGED
27834c1,Zha16_no_2_tors,27834,9,9,9,0,0,0,UNCHANGED
278354a1,Zha16_no_2_tors,278354,20,20,15,5,0,0,SHRINK_ONLY
278355b1,Zha16_no_2_tors,278355,2,2,2,0,0,0,UNCHANGED
278443a1,Zha16_no_2_tors,278443,6,6,6,0,0,0,UNCHANGED
278458b1,Zha16_no_2_tors,278458,7,7,4,3,0,0,SHRINK_ONLY
278502p1,Zha16_no_2_tors,278502,2,2,2,0,0,0,UNCHANGED
278502v1,Zha16_no_2_tors,278502,2,2,2,0,0,0,UNCHANGED
278506a1,Zha16_no_2_tors,278506,13,13,13,0,0,0,UNCHANGED
278510a1,Zha16_no_2_tors,278510,6,6,6,0,0,0,UNCHANGED
278510d1,Zha16_no_2_tors,278510,6,6,6,0,0,0,UNCHANGED
278533a1,CLZ20,278533,1,1,1,0,0,0,UNCHANGED
278538b1,Zha16_no_2_tors,278538,4,4,4,0,0,0,UNCHANGED
278547a1,Zha16_no_2_tors,278547,10,10,10,0,0,0,UNCHANGED
27854a1,Zha16_no_2_tors,27854,9,9,9,0,0,0,UNCHANGED
27854b1,Zha16_no_2_tors,27854,9,9,9,0,0,0,UNCHANGED
278562a1,Zha16_no_2_tors,278562,2,2,2,0,0,0,UNCHANGED
278562b1,Zha16_no_2_tors,278562,2,2,2,0,0,0,UNCHANGED
278562f1,Zha16_no_2_tors,278562,2,2,2,0,0,0,UNCHANGED
278566b1,Zha16_no_2_tors,278566,13,13,13,0,0,0,UNCHANGED
278570a1,Zha16_no_2_tors,278570,6,6,6,0,0,0,UNCHANGED
278570i1,Zha16_no_2_tors,278570,6,6,6,0,0,0,UNCHANGED
278571b1,CLZ20,278571,1,1,1,0,0,0,UNCHANGED
278587a1,Zha16_no_2_tors,278587,17,17,17,0,0,0,UNCHANGED
27858a1,Zha16_no_2_tors,27858,9,9,9,0,0,0,UNCHANGED
27858b1,CLZ20,27858,1,1,1,0,0,0,UNCHANGED
27858d1,Zha16_no_2_tors,27858,9,9,9,0,0,0,UNCHANGED
278590d1,Zha16_no_2_tors,278590,4,4,4,0,0,0,UNCHANGED
278590g1,Zha16_no_2_tors,278590,4,4,4,0,0,0,UNCHANGED
278621a1,Zha16_no_2_tors,278621,9,9,4,5,0,0,SHRINK_ONLY
278621b1,CLZ20,278621,1,1,1,0,0,0,UNCHANGED
278670n1,Zha16_no_2_tors,278670,1,1,1,0,0,0,UNCHANGED
27867b1,Zha16_no_2_tors,27867,5,5,5,0,0,0,UNCHANGED
278706a1,CLZ20,278706,2,2,2,0,0,0,UNCHANGED
278707b1,Zha16_no_2_tors,278707,6,6,6,0,0,0,UNCHANGED
27870e1,Zha16_no_2_tors,27870,2,2,2,0,0,0,UNCHANGED
27870h1,Zha16_no_2_tors,27870,2,2,2,0,0,0,UNCHANGED
27870k1,Zha16_no_2_tors,27870,2,2,2,0,0,0,UNCHANGED
27870m1,Zha16_no_2_tors,27870,2,2,2,0,0,0,UNCHANGED
278710d1,Zha16_no_2_tors,278710,3,3,3,0,0,0,UNCHANGED
278710j1,Zha16_no_2_tors,278710,3,3,3,0,0,0,UNCHANGED
278715f1,Zha16_no_2_tors,278715,3,3,3,0,0,0,UNCHANGED
278718r1,Zha16_no_2_tors,278718,1,1,1,0,0,0,UNCHANGED
278754a1,Zha16_no_2_tors,278754,4,4,4,0,0,0,UNCHANGED
278762a1,Zha16_no_2_tors,278762,9,9,9,0,0,0,UNCHANGED
278762b1,Zha16_no_2_tors,278762,9,9,9,0,0,0,UNCHANGED
278774a1,Zha16_no_2_tors,278774,14,14,14,0,0,0,UNCHANGED
278777a1,Zha16_no_2_tors,278777,16,16,16,0,0,0,UNCHANGED
278821a1,Zha16_no_2_tors,278821,30,30,18,12,0,0,SHRINK_ONLY
278835a1,Zha16_no_2_tors,278835,3,3,3,0,0,0,UNCHANGED
278861a1,Zha16_no_2_tors,278861,5,5,5,0,0,0,UNCHANGED
278862b1,Zha16_no_2_tors,278862,5,5,5,0,0,0,UNCHANGED
278906a1,Zha16_no_2_tors,278906,11,11,10,1,0,0,SHRINK_ONLY
278914a1,CLZ20,278914,4,4,4,0,0,0,UNCHANGED
278922c1,Zha16_no_2_tors,278922,2,2,2,0,0,0,UNCHANGED
278922e1,Zha16_no_2_tors,278922,2,2,2,0,0,0,UNCHANGED
27894a1,Zha16_no_2_tors,27894,7,7,7,0,0,0,UNCHANGED
278959a1,Zha16_no_2_tors,278959,16,16,16,0,0,0,UNCHANGED
278965d1,Zha16_no_2_tors,278965,14,14,14,0,0,0,UNCHANGED
278970a1,Zha16_no_2_tors,278970,2,2,2,0,0,0,UNCHANGED
278970f1,Zha16_no_2_tors,278970,2,2,2,0,0,0,UNCHANGED
278970j1,Zha16_no_2_tors,278970,2,2,2,0,0,0,UNCHANGED
278970o1,Zha16_no_2_tors,278970,2,2,2,0,0,0,UNCHANGED
27898b1,Zha16_no_2_tors,27898,3,3,3,0,0,0,UNCHANGED
27898g1,Zha16_no_2_tors,27898,3,3,3,0,0,0,UNCHANGED
279021a1,Zha16_no_2_tors,279021,5,5,5,0,0,0,UNCHANGED
279022a1,Zha16_no_2_tors,279022,13,13,13,0,0,0,UNCHANGED
279034a1,Zha16_no_2_tors,279034,2,2,1,1,0,0,SHRINK_ONLY
279034b1,Zha16_no_2_tors,279034,2,2,1,1,0,0,SHRINK_ONLY
279038a1,Zha16_no_2_tors,279038,6,6,5,1,0,0,SHRINK_ONLY
279059a1,Zha16_no_2_tors,279059,7,7,5,2,0,0,SHRINK_ONLY
279114c1,Zha16_no_2_tors,279114,2,2,2,0,0,0,UNCHANGED
279123k1,Zha16_no_2_tors,279123,3,3,3,0,0,0,UNCHANGED
27915e1,Zha16_no_2_tors,27915,8,8,8,0,0,0,UNCHANGED
279165a1,Zha16_no_2_tors,279165,3,3,3,0,0,0,UNCHANGED
279170a1,Zha16_no_2_tors,279170,11,11,8,3,0,0,SHRINK_ONLY
279209a1,CLZ20,279209,4,4,4,0,0,0,UNCHANGED
279246a1,Zha16_no_2_tors,279246,4,4,4,0,0,0,UNCHANGED
279246b1,Zha16_no_2_tors,279246,4,4,4,0,0,0,UNCHANGED
279258c1,Zha16_no_2_tors,279258,1,1,1,0,0,0,UNCHANGED
279258j1,Zha16_no_2_tors,279258,1,1,1,0,0,0,UNCHANGED
279338a1,Zha16_no_2_tors,279338,11,11,6,5,0,0,SHRINK_ONLY
27933a1,CLZ20,27933,1,1,1,0,0,0,UNCHANGED
279366a1,Zha16_no_2_tors,279366,2,2,2,0,0,0,UNCHANGED
279370d1,Zha16_no_2_tors,279370,3,3,2,1,0,0,SHRINK_ONLY
279370e1,Zha16_no_2_tors,279370,3,3,2,1,0,0,SHRINK_ONLY
279391a1,CLZ20,279391,1,1,1,0,0,0,UNCHANGED
279395b1,Zha16_no_2_tors,279395,4,4,4,0,0,0,UNCHANGED
279411a1,Zha16_no_2_tors,279411,10,10,10,0,0,0,UNCHANGED
27942i1,Zha16_no_2_tors,27942,7,7,7,0,0,0,UNCHANGED
279437a1,Zha16_no_2_tors,279437,16,16,9,7,0,0,SHRINK_ONLY
279442b1,Zha16_no_2_tors,279442,10,10,10,0,0,0,UNCHANGED
279469a1,Zha16_no_2_tors,279469,22,22,22,0,0,0,UNCHANGED
279483a1,CLZ20,279483,2,2,2,0,0,0,UNCHANGED
2794a1,Zha16_no_2_tors,2794,9,9,9,0,0,0,UNCHANGED
2794c1,Zha16_no_2_tors,2794,9,9,9,0,0,0,UNCHANGED
279506a1,Zha16_no_2_tors,279506,19,19,19,0,0,0,UNCHANGED
279509a1,Zha16_no_2_tors,279509,11,11,11,0,0,0,UNCHANGED
279533a1,Zha16_no_2_tors,279533,16,16,16,0,0,0,UNCHANGED
279538e1,Zha16_no_2_tors,279538,4,4,3,1,0,0,SHRINK_ONLY
279570d1,Zha16_no_2_tors,279570,3,3,3,0,0,0,UNCHANGED
279582f1,Zha16_no_2_tors,279582,4,4,4,0,0,0,UNCHANGED
279582j1,Zha16_no_2_tors,279582,5,5,5,0,0,0,UNCHANGED
279582k1,Zha16_no_2_tors,279582,4,4,4,0,0,0,UNCHANGED
279587a1,Zha16_no_2_tors,279587,7,7,3,4,0,0,SHRINK_ONLY
279590a1,Zha16_no_2_tors,279590,6,6,3,3,0,0,SHRINK_ONLY
279590b1,Zha16_no_2_tors,279590,3,3,3,0,0,0,UNCHANGED
279590c1,Zha16_no_2_tors,279590,6,6,3,3,0,0,SHRINK_ONLY
279591c1,Zha16_no_2_tors,279591,2,2,2,0,0,0,UNCHANGED
279595a1,Zha16_no_2_tors,279595,7,7,7,0,0,0,UNCHANGED
279598d1,Zha16_no_2_tors,279598,4,4,4,0,0,0,UNCHANGED
279602a1,Zha16_no_2_tors,279602,15,15,15,0,0,0,UNCHANGED
279618e1,Zha16_no_2_tors,279618,3,3,3,0,0,0,UNCHANGED
279618f1,Zha16_no_2_tors,279618,3,3,3,0,0,0,UNCHANGED
279647b1,Zha16_no_2_tors,279647,10,10,10,0,0,0,UNCHANGED
279665a1,Zha16_no_2_tors,279665,19,19,14,5,0,0,SHRINK_ONLY
27966h1,Zha16_no_2_tors,27966,2,2,2,0,0,0,UNCHANGED
27966j1,Zha16_no_2_tors,27966,2,2,2,0,0,0,UNCHANGED
279690c1,Zha16_no_2_tors,279690,3,3,3,0,0,0,UNCHANGED
279705b1,Zha16_no_2_tors,279705,2,2,2,0,0,0,UNCHANGED
279722a1,Zha16_no_2_tors,279722,24,24,17,7,0,0,SHRINK_ONLY
279723a1,Zha16_no_2_tors,279723,13,13,13,0,0,0,UNCHANGED
279734c1,Zha16_no_2_tors,279734,3,3,3,0,0,0,UNCHANGED
279770a1,Zha16_no_2_tors,279770,6,6,3,3,0,0,SHRINK_ONLY
279778c1,Zha16_no_2_tors,279778,9,9,9,0,0,0,UNCHANGED
27978a1,Zha16_no_2_tors,27978,7,7,7,0,0,0,UNCHANGED
279795e1,Zha16_no_2_tors,279795,4,4,4,0,0,0,UNCHANGED
279805a1,CLZ20,279805,1,1,1,0,0,0,UNCHANGED
279813a1,Zha16_no_2_tors,279813,8,8,8,0,0,0,UNCHANGED
279818g1,Zha16_no_2_tors,279818,1,1,1,0,0,0,UNCHANGED
279818l1,Zha16_no_2_tors,279818,1,1,1,0,0,0,UNCHANGED
27982c1,Zha16_no_2_tors,27982,8,8,8,0,0,0,UNCHANGED
279877a1,Zha16_no_2_tors,279877,17,17,12,5,0,0,SHRINK_ONLY
279879a1,Zha16_no_2_tors,279879,7,7,7,0,0,0,UNCHANGED
279879c1,Zha16_no_2_tors,279879,9,9,9,0,0,0,UNCHANGED
279906f1,Zha16_no_2_tors,279906,4,4,4,0,0,0,UNCHANGED
279931a1,Zha16_no_2_tors,279931,40,40,30,10,0,0,SHRINK_ONLY
279973b1,Zha16_no_2_tors,279973,8,8,8,0,0,0,UNCHANGED
27998a1,CLZ20,27998,3,3,3,0,0,0,UNCHANGED
280019a1,Zha16_no_2_tors,280019,15,15,15,0,0,0,UNCHANGED
280027a1,Zha16_no_2_tors,280027,11,11,11,0,0,0,UNCHANGED
280038a1,Zha16_no_2_tors,280038,5,5,5,0,0,0,UNCHANGED
280038b1,Zha16_no_2_tors,280038,5,5,5,0,0,0,UNCHANGED
28005a1,Zha16_no_2_tors,28005,5,5,5,0,0,0,UNCHANGED
280065c1,Zha16_no_2_tors,280065,6,6,6,0,0,0,UNCHANGED
28006b1,Zha16_no_2_tors,28006,3,3,3,0,0,0,UNCHANGED
28006c1,Zha16_no_2_tors,28006,3,3,3,0,0,0,UNCHANGED
280091a1,CLZ20,280091,3,3,3,0,0,0,UNCHANGED
280094a1,Zha16_no_2_tors,280094,9,9,9,0,0,0,UNCHANGED
28011a1,Zha16_no_2_tors,28011,14,14,14,0,0,0,UNCHANGED
280153a1,Zha16_no_2_tors,280153,18,18,18,0,0,0,UNCHANGED
280162a1,CLZ20,280162,1,1,1,0,0,0,UNCHANGED
280163a1,Zha16_no_2_tors,280163,4,4,3,1,0,0,SHRINK_ONLY
28018b1,Zha16_no_2_tors,28018,17,17,17,0,0,0,UNCHANGED
280190a1,Zha16_no_2_tors,280190,10,10,8,2,0,0,SHRINK_ONLY
280213c1,Zha16_no_2_tors,280213,18,18,18,0,0,0,UNCHANGED
280259b1,Zha16_no_2_tors,280259,18,18,12,6,0,0,SHRINK_ONLY
280266b1,Zha16_no_2_tors,280266,2,2,2,0,0,0,UNCHANGED
280267a1,Zha16_no_2_tors,280267,15,15,15,0,0,0,UNCHANGED
280299c1,Zha16_no_2_tors,280299,8,8,8,0,0,0,UNCHANGED
2802a1,Zha16_no_2_tors,2802,7,7,7,0,0,0,UNCHANGED
280335b1,Zha16_no_2_tors,280335,4,4,4,0,0,0,UNCHANGED
280389a1,Zha16_no_2_tors,280389,23,23,23,0,0,0,UNCHANGED
280398b1,Zha16_no_2_tors,280398,3,3,3,0,0,0,UNCHANGED
280410m1,Zha16_no_2_tors,280410,1,1,1,0,0,0,UNCHANGED
280410v1,Zha16_no_2_tors,280410,1,1,1,0,0,0,UNCHANGED
28045a1,CLZ20,28045,1,1,1,0,0,0,UNCHANGED
280462f1,Zha16_no_2_tors,280462,2,2,1,1,0,0,SHRINK_ONLY
280462l1,Zha16_no_2_tors,280462,2,2,1,1,0,0,SHRINK_ONLY
280465a1,Zha16_no_2_tors,280465,18,18,18,0,0,0,UNCHANGED
280474a1,Zha16_no_2_tors,280474,20,20,20,0,0,0,UNCHANGED
280477a1,Zha16_no_2_tors,280477,12,12,12,0,0,0,UNCHANGED
280482b1,CLZ20,280482,1,1,1,0,0,0,UNCHANGED
280490j1,Zha16_no_2_tors,280490,4,4,2,2,0,0,SHRINK_ONLY
280505a1,Zha16_no_2_tors,280505,19,19,14,5,0,0,SHRINK_ONLY
280518e1,Zha16_no_2_tors,280518,1,1,1,0,0,0,UNCHANGED
280522a1,Zha16_no_2_tors,280522,3,3,3,0,0,0,UNCHANGED
280531a1,Zha16_no_2_tors,280531,21,21,21,0,0,0,UNCHANGED
280533b1,Zha16_no_2_tors,280533,7,7,7,0,0,0,UNCHANGED
280554f1,Zha16_no_2_tors,280554,3,3,3,0,0,0,UNCHANGED
280554t1,Zha16_no_2_tors,280554,3,3,3,0,0,0,UNCHANGED
280578b1,Zha16_no_2_tors,280578,2,2,2,0,0,0,UNCHANGED
280630m1,Zha16_no_2_tors,280630,2,2,2,0,0,0,UNCHANGED
280635a1,Zha16_no_2_tors,280635,2,2,2,0,0,0,UNCHANGED
28066d1,CLZ20,28066,2,2,2,0,0,0,UNCHANGED
280733a1,CLZ20,280733,1,1,1,0,0,0,UNCHANGED
280747a1,Zha16_no_2_tors,280747,24,24,24,0,0,0,UNCHANGED
28078a1,Zha16_no_2_tors,28078,7,7,7,0,0,0,UNCHANGED
280794d1,Zha16_no_2_tors,280794,7,7,7,0,0,0,UNCHANGED
280798d1,Zha16_no_2_tors,280798,6,6,5,1,0,0,SHRINK_ONLY
280813c1,Zha16_no_2_tors,280813,12,12,12,0,0,0,UNCHANGED
280838a1,Zha16_no_2_tors,280838,14,14,14,0,0,0,UNCHANGED
280886b1,Zha16_no_2_tors,280886,21,21,15,6,0,0,SHRINK_ONLY
280898a1,Zha16_no_2_tors,280898,20,20,13,7,0,0,SHRINK_ONLY
280905a1,Zha16_no_2_tors,280905,3,3,3,0,0,0,UNCHANGED
280910b1,Zha16_no_2_tors,280910,4,4,4,0,0,0,UNCHANGED
280910c1,Zha16_no_2_tors,280910,4,4,4,0,0,0,UNCHANGED
280914b1,Zha16_no_2_tors,280914,11,11,11,0,0,0,UNCHANGED
280919a1,Zha16_no_2_tors,280919,5,5,4,1,0,0,SHRINK_ONLY
280938a1,Zha16_no_2_tors,280938,1,1,1,0,0,0,UNCHANGED
280938b1,Zha16_no_2_tors,280938,1,1,1,0,0,0,UNCHANGED
280938f1,Zha16_no_2_tors,280938,1,1,1,0,0,0,UNCHANGED
280942b1,Zha16_no_2_tors,280942,8,8,8,0,0,0,UNCHANGED
280970b1,Zha16_no_2_tors,280970,10,10,6,4,0,0,SHRINK_ONLY
280991a1,CLZ20,280991,1,1,1,0,0,0,UNCHANGED
280993a1,Zha16_no_2_tors,280993,21,21,21,0,0,0,UNCHANGED
281011d1,Zha16_no_2_tors,281011,19,19,19,0,0,0,UNCHANGED
281019a1,Zha16_no_2_tors,281019,9,9,9,0,0,0,UNCHANGED
281037a1,Zha16_no_2_tors,281037,6,6,6,0,0,0,UNCHANGED
281046a1,Zha16_no_2_tors,281046,2,2,2,0,0,0,UNCHANGED
28105a1,Zha16_no_2_tors,28105,5,5,5,0,0,0,UNCHANGED
281067a1,Zha16_no_2_tors,281067,9,9,9,0,0,0,UNCHANGED
28106f1,Zha16_no_2_tors,28106,4,4,4,0,0,0,UNCHANGED
281090d1,Zha16_no_2_tors,281090,8,8,8,0,0,0,UNCHANGED
281105a1,Zha16_no_2_tors,281105,3,3,2,1,0,0,SHRINK_ONLY
281109a1,Zha16_no_2_tors,281109,16,16,16,0,0,0,UNCHANGED
28110j1,Zha16_no_2_tors,28110,3,3,3,0,0,0,UNCHANGED
28110m1,Zha16_no_2_tors,28110,3,3,3,0,0,0,UNCHANGED
281123a1,Zha16_no_2_tors,281123,12,12,12,0,0,0,UNCHANGED
281123c1,Zha16_no_2_tors,281123,12,12,12,0,0,0,UNCHANGED
281138b1,Zha16_no_2_tors,281138,3,3,3,0,0,0,UNCHANGED
281158a1,Zha16_no_2_tors,281158,8,8,8,0,0,0,UNCHANGED
281158c1,Zha16_no_2_tors,281158,5,5,5,0,0,0,UNCHANGED
28115a1,Zha16_no_2_tors,28115,31,31,20,11,0,0,SHRINK_ONLY
281163a1,Zha16_no_2_tors,281163,3,3,3,0,0,0,UNCHANGED
281163d1,Zha16_no_2_tors,281163,2,2,2,0,0,0,UNCHANGED
281163e1,Zha16_no_2_tors,281163,3,3,3,0,0,0,UNCHANGED
281181a1,Zha16_no_2_tors,281181,8,8,8,0,0,0,UNCHANGED
281186b1,Zha16_no_2_tors,281186,14,14,14,0,0,0,UNCHANGED
28118c1,Zha16_no_2_tors,28118,6,6,6,0,0,0,UNCHANGED
2811a1,Zha16_no_2_tors,2811,17,17,17,0,0,0,UNCHANGED
281215a1,Zha16_no_2_tors,281215,16,16,12,4,0,0,SHRINK_ONLY
281255a1,Zha16_no_2_tors,281255,11,11,8,3,0,0,SHRINK_ONLY
281274a1,Zha16_no_2_tors,281274,2,2,2,0,0,0,UNCHANGED
281330b1,Zha16_no_2_tors,281330,6,6,6,0,0,0,UNCHANGED
281370a1,Zha16_no_2_tors,281370,2,2,2,0,0,0,UNCHANGED
281382a1,Zha16_no_2_tors,281382,1,1,1,0,0,0,UNCHANGED
281382f1,Zha16_no_2_tors,281382,5,5,5,0,0,0,UNCHANGED
281383a1,Zha16_no_2_tors,281383,16,16,16,0,0,0,UNCHANGED
281402a1,Zha16_no_2_tors,281402,9,9,9,0,0,0,UNCHANGED
281418d1,Zha16_no_2_tors,281418,3,3,3,0,0,0,UNCHANGED
281422a1,Zha16_no_2_tors,281422,5,5,5,0,0,0,UNCHANGED
281438a1,Zha16_no_2_tors,281438,10,10,10,0,0,0,UNCHANGED
281463d1,Zha16_no_2_tors,281463,1,1,1,0,0,0,UNCHANGED
281469e1,Zha16_no_2_tors,281469,6,6,6,0,0,0,UNCHANGED
28146a1,Zha16_no_2_tors,28146,12,12,12,0,0,0,UNCHANGED
28146b1,CLZ20,28146,3,3,3,0,0,0,UNCHANGED
281501b1,Zha16_no_2_tors,281501,9,9,9,0,0,0,UNCHANGED
281515a1,Zha16_no_2_tors,281515,4,4,4,0,0,0,UNCHANGED
281515f1,Zha16_no_2_tors,281515,5,5,5,0,0,0,UNCHANGED
281515g1,Zha16_no_2_tors,281515,4,4,4,0,0,0,UNCHANGED
281515h1,Zha16_no_2_tors,281515,3,3,3,0,0,0,UNCHANGED
281522a1,Zha16_no_2_tors,281522,15,15,15,0,0,0,UNCHANGED
281530c1,Zha16_no_2_tors,281530,5,5,5,0,0,0,UNCHANGED
281530e1,Zha16_no_2_tors,281530,6,6,3,3,0,0,SHRINK_ONLY
28154a1,Zha16_no_2_tors,28154,7,7,7,0,0,0,UNCHANGED
28155b1,Zha16_no_2_tors,28155,9,9,9,0,0,0,UNCHANGED
281589h1,Zha16_no_2_tors,281589,1,1,1,0,0,0,UNCHANGED
281589q1,Zha16_no_2_tors,281589,1,1,1,0,0,0,UNCHANGED
281590i1,Zha16_no_2_tors,281590,5,5,5,0,0,0,UNCHANGED
281622d1,Zha16_no_2_tors,281622,1,1,1,0,0,0,UNCHANGED
281622m1,Zha16_no_2_tors,281622,1,1,1,0,0,0,UNCHANGED
28162a1,CLZ20,28162,2,2,2,0,0,0,UNCHANGED
281658r1,Zha16_no_2_tors,281658,1,1,1,0,0,0,UNCHANGED
28167b1,Zha16_no_2_tors,28167,15,15,15,0,0,0,UNCHANGED
281685b1,Zha16_no_2_tors,281685,3,3,3,0,0,0,UNCHANGED
281707a1,Zha16_no_2_tors,281707,10,10,10,0,0,0,UNCHANGED
